test ndcg 1:0.4586, 3:0.4626, 5:0.4837, 7:0.5034, 10:0.5235
test err 1:0.2147, 3:0.3065, 5:0.3363, 7:0.3502, 10:0.3590
test ndcg 1:0.4874, 3:0.4938, 5:0.5063, 7:0.5189, 10:0.5349
test err 1:0.2293, 3:0.3285, 5:0.3537, 7:0.3664, 10:0.3740
test ndcg 1:0.4885, 3:0.5008, 5:0.5032, 7:0.5294, 10:0.5405
test err 1:0.2353, 3:0.3343, 5:0.3589, 7:0.3725, 10:0.3799
test ndcg 1:0.4897, 3:0.5043, 5:0.5091, 7:0.5274, 10:0.5405
test err 1:0.2328, 3:0.3346, 5:0.3583, 7:0.3714, 10:0.3792
test ndcg 1:0.4655, 3:0.4811, 5:0.4968, 7:0.5134, 10:0.5317
test err 1:0.2129, 3:0.3124, 5:0.3400, 7:0.3536, 10:0.3612
test ndcg 1:0.4897, 3:0.4944, 5:0.5013, 7:0.5174, 10:0.5346
test err 1:0.2207, 3:0.3217, 5:0.3465, 7:0.3602, 10:0.3690
test ndcg 1:0.5103, 3:0.5004, 5:0.5128, 7:0.5280, 10:0.5393
test err 1:0.2362, 3:0.3314, 5:0.3586, 7:0.3712, 10:0.3784
test ndcg 1:0.5000, 3:0.5028, 5:0.5081, 7:0.5174, 10:0.5305
test err 1:0.2371, 3:0.3327, 5:0.3588, 7:0.3700, 10:0.3779
test ndcg 1:0.5161, 3:0.5097, 5:0.5157, 7:0.5281, 10:0.5403
test err 1:0.2543, 3:0.3482, 5:0.3717, 7:0.3836, 10:0.3913
test ndcg 1:0.4988, 3:0.5156, 5:0.5184, 7:0.5310, 10:0.5412
test err 1:0.2379, 3:0.3393, 5:0.3627, 7:0.3758, 10:0.3826
test ndcg 1:0.5092, 3:0.5191, 5:0.5210, 7:0.5338, 10:0.5429
test err 1:0.2526, 3:0.3458, 5:0.3704, 7:0.3833, 10:0.3903
test ndcg 1:0.5092, 3:0.5116, 5:0.5170, 7:0.5350, 10:0.5475
test err 1:0.2371, 3:0.3361, 5:0.3607, 7:0.3744, 10:0.3818
test ndcg 1:0.5046, 3:0.5097, 5:0.5195, 7:0.5264, 10:0.5413
test err 1:0.2474, 3:0.3442, 5:0.3694, 7:0.3800, 10:0.3887
test ndcg 1:0.5287, 3:0.5226, 5:0.5268, 7:0.5398, 10:0.5509
test err 1:0.2552, 3:0.3493, 5:0.3739, 7:0.3860, 10:0.3938
test ndcg 1:0.5011, 3:0.5120, 5:0.5200, 7:0.5274, 10:0.5427
test err 1:0.2448, 3:0.3435, 5:0.3671, 7:0.3797, 10:0.3868
test ndcg 1:0.5092, 3:0.5100, 5:0.5194, 7:0.5307, 10:0.5437
test err 1:0.2457, 3:0.3380, 5:0.3649, 7:0.3770, 10:0.3844
test ndcg 1:0.5184, 3:0.5178, 5:0.5267, 7:0.5379, 10:0.5496
test err 1:0.2474, 3:0.3426, 5:0.3700, 7:0.3815, 10:0.3892
test ndcg 1:0.5011, 3:0.5093, 5:0.5179, 7:0.5297, 10:0.5458
test err 1:0.2466, 3:0.3440, 5:0.3680, 7:0.3804, 10:0.3885
test ndcg 1:0.5230, 3:0.5242, 5:0.5240, 7:0.5364, 10:0.5478
test err 1:0.2560, 3:0.3494, 5:0.3731, 7:0.3856, 10:0.3930
test ndcg 1:0.5218, 3:0.5149, 5:0.5224, 7:0.5373, 10:0.5471
test err 1:0.2483, 3:0.3406, 5:0.3668, 7:0.3789, 10:0.3861
test ndcg 1:0.5345, 3:0.5218, 5:0.5292, 7:0.5402, 10:0.5514
test err 1:0.2595, 3:0.3505, 5:0.3759, 7:0.3880, 10:0.3958
test ndcg 1:0.5264, 3:0.5198, 5:0.5263, 7:0.5412, 10:0.5536
test err 1:0.2517, 3:0.3442, 5:0.3701, 7:0.3825, 10:0.3898
test ndcg 1:0.5310, 3:0.5271, 5:0.5293, 7:0.5390, 10:0.5527
test err 1:0.2586, 3:0.3525, 5:0.3757, 7:0.3875, 10:0.3954
test ndcg 1:0.5011, 3:0.5131, 5:0.5206, 7:0.5310, 10:0.5456
test err 1:0.2431, 3:0.3419, 5:0.3670, 7:0.3792, 10:0.3872
test ndcg 1:0.5011, 3:0.5073, 5:0.5187, 7:0.5274, 10:0.5420
test err 1:0.2431, 3:0.3406, 5:0.3676, 7:0.3793, 10:0.3866
test ndcg 1:0.5184, 3:0.5207, 5:0.5258, 7:0.5361, 10:0.5498
test err 1:0.2491, 3:0.3455, 5:0.3710, 7:0.3825, 10:0.3900
test ndcg 1:0.5264, 3:0.5155, 5:0.5232, 7:0.5405, 10:0.5519
test err 1:0.2517, 3:0.3425, 5:0.3684, 7:0.3818, 10:0.3891
test ndcg 1:0.5092, 3:0.5196, 5:0.5224, 7:0.5375, 10:0.5486
test err 1:0.2491, 3:0.3463, 5:0.3701, 7:0.3830, 10:0.3904
test ndcg 1:0.5057, 3:0.5195, 5:0.5275, 7:0.5350, 10:0.5479
test err 1:0.2397, 3:0.3432, 5:0.3675, 7:0.3792, 10:0.3866
test ndcg 1:0.4839, 3:0.5008, 5:0.5108, 7:0.5223, 10:0.5413
test err 1:0.2388, 3:0.3371, 5:0.3625, 7:0.3742, 10:0.3831
test ndcg 1:0.5184, 3:0.5170, 5:0.5216, 7:0.5357, 10:0.5483
test err 1:0.2526, 3:0.3493, 5:0.3724, 7:0.3854, 10:0.3929
test ndcg 1:0.4954, 3:0.5066, 5:0.5159, 7:0.5257, 10:0.5395
test err 1:0.2440, 3:0.3441, 5:0.3681, 7:0.3804, 10:0.3876
test ndcg 1:0.5241, 3:0.5194, 5:0.5242, 7:0.5362, 10:0.5501
test err 1:0.2534, 3:0.3468, 5:0.3714, 7:0.3835, 10:0.3914
test ndcg 1:0.5253, 3:0.5275, 5:0.5269, 7:0.5397, 10:0.5504
test err 1:0.2560, 3:0.3518, 5:0.3745, 7:0.3873, 10:0.3947
test ndcg 1:0.5218, 3:0.5260, 5:0.5263, 7:0.5405, 10:0.5541
test err 1:0.2466, 3:0.3434, 5:0.3685, 7:0.3810, 10:0.3886
test ndcg 1:0.5080, 3:0.5137, 5:0.5207, 7:0.5311, 10:0.5430
test err 1:0.2517, 3:0.3475, 5:0.3723, 7:0.3852, 10:0.3922
test ndcg 1:0.4920, 3:0.5050, 5:0.5127, 7:0.5231, 10:0.5383
test err 1:0.2397, 3:0.3396, 5:0.3641, 7:0.3766, 10:0.3841
test ndcg 1:0.4805, 3:0.4995, 5:0.5140, 7:0.5253, 10:0.5451
test err 1:0.2293, 3:0.3323, 5:0.3580, 7:0.3710, 10:0.3789
test ndcg 1:0.4988, 3:0.5044, 5:0.5158, 7:0.5252, 10:0.5408
test err 1:0.2414, 3:0.3342, 5:0.3610, 7:0.3736, 10:0.3810
test ndcg 1:0.5011, 3:0.5101, 5:0.5167, 7:0.5272, 10:0.5378
test err 1:0.2483, 3:0.3450, 5:0.3691, 7:0.3816, 10:0.3884
test ndcg 1:0.5287, 3:0.5177, 5:0.5239, 7:0.5361, 10:0.5507
test err 1:0.2569, 3:0.3471, 5:0.3728, 7:0.3852, 10:0.3928
test ndcg 1:0.5023, 3:0.5189, 5:0.5192, 7:0.5318, 10:0.5416
test err 1:0.2440, 3:0.3441, 5:0.3672, 7:0.3802, 10:0.3869
test ndcg 1:0.5126, 3:0.5151, 5:0.5245, 7:0.5370, 10:0.5492
