test ndcg 1:0.4541, 3:0.4814, 5:0.5023, 7:0.5347, 10:0.5853
test err 1:0.2899, 3:0.4021, 5:0.4216, 7:0.4301, 10:0.4365
test ndcg 1:0.5362, 3:0.5472, 5:0.5750, 7:0.6170, 10:0.6488
test err 1:0.3225, 3:0.4274, 5:0.4520, 7:0.4612, 10:0.4660
test ndcg 1:0.5217, 3:0.5400, 5:0.5712, 7:0.6102, 10:0.6465
test err 1:0.3043, 3:0.4196, 5:0.4425, 7:0.4514, 10:0.4555
test ndcg 1:0.5459, 3:0.5559, 5:0.5725, 7:0.6206, 10:0.6519
test err 1:0.3152, 3:0.4229, 5:0.4438, 7:0.4559, 10:0.4600
test ndcg 1:0.5072, 3:0.5463, 5:0.5685, 7:0.6080, 10:0.6432
test err 1:0.3007, 3:0.4277, 5:0.4464, 7:0.4569, 10:0.4603
test ndcg 1:0.5411, 3:0.5581, 5:0.5723, 7:0.6075, 10:0.6521
test err 1:0.3188, 3:0.4371, 5:0.4537, 7:0.4646, 10:0.4687
test ndcg 1:0.4976, 3:0.5482, 5:0.5702, 7:0.5961, 10:0.6338
test err 1:0.2935, 3:0.4140, 5:0.4357, 7:0.4441, 10:0.4492
test ndcg 1:0.5266, 3:0.5449, 5:0.5593, 7:0.5998, 10:0.6486
test err 1:0.3080, 3:0.4202, 5:0.4395, 7:0.4499, 10:0.4575
test ndcg 1:0.5217, 3:0.5544, 5:0.5718, 7:0.6149, 10:0.6447
test err 1:0.2826, 3:0.4084, 5:0.4266, 7:0.4360, 10:0.4405
test ndcg 1:0.4155, 3:0.4878, 5:0.5292, 7:0.5682, 10:0.6006
test err 1:0.2319, 3:0.3622, 5:0.3900, 7:0.3978, 10:0.4026
test ndcg 1:0.4831, 3:0.5053, 5:0.5231, 7:0.5755, 10:0.6154
test err 1:0.2826, 3:0.3840, 5:0.4103, 7:0.4202, 10:0.4252
test ndcg 1:0.4058, 3:0.4662, 5:0.4879, 7:0.5405, 10:0.5785
test err 1:0.2319, 3:0.3484, 5:0.3720, 7:0.3844, 10:0.3919
test ndcg 1:0.5072, 3:0.5397, 5:0.5528, 7:0.6092, 10:0.6403
test err 1:0.2935, 3:0.4066, 5:0.4260, 7:0.4399, 10:0.4429
test ndcg 1:0.4299, 3:0.4909, 5:0.5185, 7:0.5501, 10:0.5895
test err 1:0.2355, 3:0.3604, 5:0.3880, 7:0.3964, 10:0.4018
test ndcg 1:0.4879, 3:0.5233, 5:0.5310, 7:0.5751, 10:0.6144
test err 1:0.2645, 3:0.3756, 5:0.3981, 7:0.4103, 10:0.4144
test ndcg 1:0.4348, 3:0.4962, 5:0.5239, 7:0.5635, 10:0.6021
test err 1:0.2391, 3:0.3702, 5:0.3921, 7:0.4002, 10:0.4054
test ndcg 1:0.4831, 3:0.5223, 5:0.5427, 7:0.5792, 10:0.6232
test err 1:0.2754, 3:0.3912, 5:0.4112, 7:0.4223, 10:0.4293
test ndcg 1:0.4638, 3:0.5068, 5:0.5493, 7:0.5794, 10:0.6248
test err 1:0.2754, 3:0.3951, 5:0.4203, 7:0.4280, 10:0.4342
test ndcg 1:0.4686, 3:0.5261, 5:0.5437, 7:0.5779, 10:0.6292
test err 1:0.2790, 3:0.4081, 5:0.4227, 7:0.4337, 10:0.4402
test ndcg 1:0.4251, 3:0.4871, 5:0.5155, 7:0.5622, 10:0.6133
test err 1:0.2464, 3:0.3878, 5:0.4031, 7:0.4155, 10:0.4221
test ndcg 1:0.4589, 3:0.4873, 5:0.5158, 7:0.5625, 10:0.6156
test err 1:0.2717, 3:0.3955, 5:0.4125, 7:0.4238, 10:0.4309
test ndcg 1:0.4589, 3:0.5019, 5:0.5365, 7:0.5769, 10:0.6263
test err 1:0.2717, 3:0.3998, 5:0.4184, 7:0.4294, 10:0.4360
test ndcg 1:0.4976, 3:0.5212, 5:0.5485, 7:0.5873, 10:0.6324
test err 1:0.3080, 3:0.4234, 5:0.4423, 7:0.4532, 10:0.4582
test ndcg 1:0.4831, 3:0.5026, 5:0.5300, 7:0.5774, 10:0.6177
test err 1:0.3043, 3:0.4112, 5:0.4342, 7:0.4457, 10:0.4500
test ndcg 1:0.4638, 3:0.5053, 5:0.5478, 7:0.5829, 10:0.6314
test err 1:0.2754, 3:0.4009, 5:0.4220, 7:0.4311, 10:0.4375
test ndcg 1:0.4928, 3:0.5284, 5:0.5455, 7:0.5906, 10:0.6334
test err 1:0.3043, 3:0.4240, 5:0.4397, 7:0.4528, 10:0.4574
