test ndcg 1:0.4433, 3:0.4651, 5:0.4655, 7:0.4777, 10:0.4944
test err 1:0.2100, 3:0.3032, 5:0.3252, 7:0.3372, 10:0.3451
test ndcg 1:0.4456, 3:0.4659, 5:0.4628, 7:0.4737, 10:0.4900
test err 1:0.2134, 3:0.3071, 5:0.3270, 7:0.3386, 10:0.3472
test ndcg 1:0.4569, 3:0.4724, 5:0.4714, 7:0.4838, 10:0.4997
test err 1:0.2151, 3:0.3054, 5:0.3278, 7:0.3404, 10:0.3481
test ndcg 1:0.4546, 3:0.4587, 5:0.4726, 7:0.4889, 10:0.5056
test err 1:0.2202, 3:0.3012, 5:0.3295, 7:0.3424, 10:0.3495
test ndcg 1:0.4444, 3:0.4700, 5:0.4748, 7:0.4909, 10:0.5039
test err 1:0.2092, 3:0.3017, 5:0.3270, 7:0.3386, 10:0.3453
test ndcg 1:0.4671, 3:0.4825, 5:0.4817, 7:0.4908, 10:0.5062
test err 1:0.2228, 3:0.3130, 5:0.3365, 7:0.3475, 10:0.3552
test ndcg 1:0.4648, 3:0.4796, 5:0.4805, 7:0.4950, 10:0.5116
test err 1:0.2160, 3:0.3081, 5:0.3319, 7:0.3437, 10:0.3513
test ndcg 1:0.4524, 3:0.4711, 5:0.4799, 7:0.4932, 10:0.5085
test err 1:0.2083, 3:0.3025, 5:0.3275, 7:0.3403, 10:0.3478
test ndcg 1:0.4705, 3:0.4800, 5:0.4845, 7:0.4935, 10:0.5063
test err 1:0.2168, 3:0.3106, 5:0.3364, 7:0.3462, 10:0.3542
test ndcg 1:0.4785, 3:0.4828, 5:0.4856, 7:0.4928, 10:0.5093
test err 1:0.2177, 3:0.3105, 5:0.3357, 7:0.3457, 10:0.3539
test ndcg 1:0.4773, 3:0.4855, 5:0.4846, 7:0.4941, 10:0.5095
test err 1:0.2151, 3:0.3098, 5:0.3335, 7:0.3450, 10:0.3525
test ndcg 1:0.4773, 3:0.4857, 5:0.4857, 7:0.4990, 10:0.5112
test err 1:0.2168, 3:0.3096, 5:0.3342, 7:0.3446, 10:0.3524
test ndcg 1:0.4898, 3:0.4813, 5:0.4898, 7:0.5033, 10:0.5149
test err 1:0.2194, 3:0.3063, 5:0.3341, 7:0.3452, 10:0.3519
test ndcg 1:0.4785, 3:0.4711, 5:0.4852, 7:0.4939, 10:0.5106
test err 1:0.2109, 3:0.3014, 5:0.3287, 7:0.3396, 10:0.3465
test ndcg 1:0.4921, 3:0.4885, 5:0.4866, 7:0.4995, 10:0.5138
test err 1:0.2228, 3:0.3136, 5:0.3385, 7:0.3493, 10:0.3571
test ndcg 1:0.4955, 3:0.4783, 5:0.4904, 7:0.5028, 10:0.5146
test err 1:0.2219, 3:0.3089, 5:0.3365, 7:0.3473, 10:0.3541
test ndcg 1:0.4875, 3:0.4875, 5:0.4870, 7:0.4967, 10:0.5120
test err 1:0.2177, 3:0.3098, 5:0.3351, 7:0.3463, 10:0.3541
test ndcg 1:0.4909, 3:0.4752, 5:0.4807, 7:0.4928, 10:0.5099
test err 1:0.2168, 3:0.3035, 5:0.3286, 7:0.3413, 10:0.3481
test ndcg 1:0.4898, 3:0.4865, 5:0.4874, 7:0.4989, 10:0.5122
test err 1:0.2228, 3:0.3120, 5:0.3365, 7:0.3482, 10:0.3554
test ndcg 1:0.4694, 3:0.4620, 5:0.4698, 7:0.4872, 10:0.5069
test err 1:0.2126, 3:0.2947, 5:0.3222, 7:0.3348, 10:0.3423
test ndcg 1:0.4728, 3:0.4732, 5:0.4849, 7:0.4965, 10:0.5091
test err 1:0.2117, 3:0.2996, 5:0.3279, 7:0.3387, 10:0.3455
test ndcg 1:0.4785, 3:0.4770, 5:0.4821, 7:0.4916, 10:0.5092
test err 1:0.2160, 3:0.3052, 5:0.3310, 7:0.3418, 10:0.3499
test ndcg 1:0.4717, 3:0.4836, 5:0.4824, 7:0.4920, 10:0.5042
test err 1:0.2211, 3:0.3134, 5:0.3366, 7:0.3483, 10:0.3558
test ndcg 1:0.4830, 3:0.4781, 5:0.4873, 7:0.4954, 10:0.5119
test err 1:0.2143, 3:0.3044, 5:0.3313, 7:0.3422, 10:0.3494
test ndcg 1:0.4921, 3:0.4844, 5:0.4907, 7:0.4985, 10:0.5139
test err 1:0.2211, 3:0.3120, 5:0.3374, 7:0.3478, 10:0.3555
test ndcg 1:0.4841, 3:0.4828, 5:0.4881, 7:0.4975, 10:0.5119
test err 1:0.2151, 3:0.3064, 5:0.3321, 7:0.3426, 10:0.3506
test ndcg 1:0.4751, 3:0.4742, 5:0.4782, 7:0.4910, 10:0.5094
test err 1:0.2083, 3:0.2996, 5:0.3250, 7:0.3366, 10:0.3438
test ndcg 1:0.4909, 3:0.4664, 5:0.4760, 7:0.4903, 10:0.5089
test err 1:0.2185, 3:0.2986, 5:0.3268, 7:0.3391, 10:0.3461
test ndcg 1:0.4739, 3:0.4768, 5:0.4861, 7:0.4968, 10:0.5091
test err 1:0.2177, 3:0.3057, 5:0.3336, 7:0.3439, 10:0.3512
test ndcg 1:0.4864, 3:0.4808, 5:0.4875, 7:0.4991, 10:0.5125
test err 1:0.2219, 3:0.3096, 5:0.3360, 7:0.3468, 10:0.3541
test ndcg 1:0.4830, 3:0.4816, 5:0.4889, 7:0.4976, 10:0.5132
test err 1:0.2160, 3:0.3061, 5:0.3333, 7:0.3437, 10:0.3510
test ndcg 1:0.4773, 3:0.4807, 5:0.4859, 7:0.4947, 10:0.5119
test err 1:0.2134, 3:0.3049, 5:0.3300, 7:0.3406, 10:0.3479
test ndcg 1:0.4603, 3:0.4741, 5:0.4822, 7:0.4965, 10:0.5091
test err 1:0.2126, 3:0.3027, 5:0.3301, 7:0.3410, 10:0.3486
test ndcg 1:0.4898, 3:0.4754, 5:0.4864, 7:0.4950, 10:0.5123
test err 1:0.2194, 3:0.3051, 5:0.3328, 7:0.3431, 10:0.3508
test ndcg 1:0.4909, 3:0.4822, 5:0.4844, 7:0.4984, 10:0.5114
test err 1:0.2219, 3:0.3089, 5:0.3345, 7:0.3454, 10:0.3536
test ndcg 1:0.4807, 3:0.4766, 5:0.4854, 7:0.4966, 10:0.5137
test err 1:0.2143, 3:0.3020, 5:0.3299, 7:0.3404, 10:0.3477
test ndcg 1:0.4626, 3:0.4585, 5:0.4648, 7:0.4686, 10:0.4866
test err 1:0.2194, 3:0.3045, 5:0.3270, 7:0.3378, 10:0.3461
test ndcg 1:0.4932, 3:0.4808, 5:0.4877, 7:0.4996, 10:0.5170
test err 1:0.2202, 3:0.3078, 5:0.3340, 7:0.3454, 10:0.3524
test ndcg 1:0.4637, 3:0.4769, 5:0.4800, 7:0.4954, 10:0.5082
test err 1:0.2151, 3:0.3070, 5:0.3326, 7:0.3443, 10:0.3518
test ndcg 1:0.4751, 3:0.4805, 5:0.4893, 7:0.4966, 10:0.5149
test err 1:0.2134, 3:0.3032, 5:0.3311, 7:0.3408, 10:0.3486
test ndcg 1:0.4841, 3:0.4830, 5:0.4855, 7:0.5002, 10:0.5115
test err 1:0.2236, 3:0.3103, 5:0.3363, 7:0.3479, 10:0.3554
test ndcg 1:0.4728, 3:0.4823, 5:0.4870, 7:0.4959, 10:0.5093
test err 1:0.2219, 3:0.3121, 5:0.3371, 7:0.3484, 10:0.3552
test ndcg 1:0.4728, 3:0.4739, 5:0.4840, 7:0.4934, 10:0.5105
test err 1:0.2117, 3:0.3006, 5:0.3283, 7:0.3386, 10:0.3461
test ndcg 1:0.4773, 3:0.4823, 5:0.4823, 7:0.4963, 10:0.5093
test err 1:0.2185, 3:0.3101, 5:0.3360, 7:0.3472, 10:0.3544
test ndcg 1:0.5000, 3:0.4878, 5:0.4911, 7:0.5010, 10:0.5149
test err 1:0.2321, 3:0.3174, 5:0.3432, 7:0.3542, 10:0.3614
test ndcg 1:0.4853, 3:0.4712, 5:0.4753, 7:0.4903, 10:0.5127
test err 1:0.2177, 3:0.2988, 5:0.3256, 7:0.3381, 10:0.3457
