**************************************************Fold-1**************************************************
args:Namespace(dataset='MQ2008_super', dir_data='/mnt/disk/RL/zf/data/MQ2008/', dir_output='/home/ryan/code/ranker/out/', discount=0.9, discount_pagewise=0.4, dropout=0.1, epoch=50, feature_size=46, fold=1, framework='L2R', hidden_size=100, lr=0.001, min_docs=10, min_rele=1, model='PagewiseRank', n_head=1, num_epoches=100, num_layers=1, page=5, unknown_as_zero=True, vali_per_n_step=1, weight_decay=0.0005)
test ndcg 1:0.3526, 3:0.3891, 5:0.4501, 10:0.5547, 20:0.2363
test err 1:0.2260, 3:0.3233, 5:0.3518, 10:0.3759, 20:0.1694
test ndcg 1:0.3654, 3:0.3737, 5:0.4330, 10:0.5403, 20:0.2307
test err 1:0.2356, 3:0.3186, 5:0.3494, 10:0.3757, 20:0.1635
test ndcg 1:0.3846, 3:0.3830, 5:0.4320, 10:0.5449, 20:0.2310
test err 1:0.2404, 3:0.3197, 5:0.3507, 10:0.3761, 20:0.1644
test ndcg 1:0.3782, 3:0.3817, 5:0.4300, 10:0.5436, 20:0.2309
test err 1:0.2356, 3:0.3173, 5:0.3480, 10:0.3736, 20:0.1643
test ndcg 1:0.3846, 3:0.3997, 5:0.4461, 10:0.5658, 20:0.2391
test err 1:0.2404, 3:0.3260, 5:0.3565, 10:0.3829, 20:0.1673
test ndcg 1:0.3910, 3:0.3999, 5:0.4625, 10:0.5736, 20:0.2435
test err 1:0.2452, 3:0.3396, 5:0.3699, 10:0.3925, 20:0.1730
test ndcg 1:0.3910, 3:0.3775, 5:0.4388, 10:0.5536, 20:0.2353
test err 1:0.2452, 3:0.3303, 5:0.3611, 10:0.3855, 20:0.1684
test ndcg 1:0.3846, 3:0.3720, 5:0.4359, 10:0.5377, 20:0.2339
test err 1:0.2404, 3:0.3225, 5:0.3554, 10:0.3787, 20:0.1670
test ndcg 1:0.3846, 3:0.3655, 5:0.4155, 10:0.5363, 20:0.2328
test err 1:0.2404, 3:0.3205, 5:0.3483, 10:0.3772, 20:0.1651
test ndcg 1:0.3654, 3:0.3722, 5:0.4060, 10:0.5375, 20:0.2307
test err 1:0.2356, 3:0.3235, 5:0.3455, 10:0.3763, 20:0.1631
test ndcg 1:0.3846, 3:0.3614, 5:0.4105, 10:0.5397, 20:0.2331
test err 1:0.2404, 3:0.3208, 5:0.3477, 10:0.3779, 20:0.1655
test ndcg 1:0.3718, 3:0.3620, 5:0.4141, 10:0.5290, 20:0.2312
test err 1:0.2308, 3:0.3113, 5:0.3413, 10:0.3685, 20:0.1647
test ndcg 1:0.3718, 3:0.3853, 5:0.4284, 10:0.5409, 20:0.2354
test err 1:0.2308, 3:0.3221, 5:0.3489, 10:0.3757, 20:0.1680
test ndcg 1:0.3782, 3:0.3896, 5:0.4307, 10:0.5317, 20:0.2357
test err 1:0.2356, 3:0.3234, 5:0.3500, 10:0.3748, 20:0.1673
test ndcg 1:0.3846, 3:0.3898, 5:0.4213, 10:0.5373, 20:0.2359
test err 1:0.2404, 3:0.3285, 5:0.3507, 10:0.3788, 20:0.1682
test ndcg 1:0.4038, 3:0.3963, 5:0.4312, 10:0.5382, 20:0.2367
test err 1:0.2452, 3:0.3303, 5:0.3539, 10:0.3802, 20:0.1672
test ndcg 1:0.4038, 3:0.3959, 5:0.4303, 10:0.5404, 20:0.2358
test err 1:0.2452, 3:0.3334, 5:0.3560, 10:0.3835, 20:0.1687
test ndcg 1:0.4038, 3:0.3904, 5:0.4245, 10:0.5402, 20:0.2333
test err 1:0.2452, 3:0.3308, 5:0.3537, 10:0.3816, 20:0.1679
test ndcg 1:0.4038, 3:0.3926, 5:0.4313, 10:0.5501, 20:0.2369
test err 1:0.2452, 3:0.3322, 5:0.3563, 10:0.3843, 20:0.1690
test ndcg 1:0.3974, 3:0.3961, 5:0.4340, 10:0.5525, 20:0.2372
test err 1:0.2404, 3:0.3320, 5:0.3552, 10:0.3827, 20:0.1695
test ndcg 1:0.3974, 3:0.3902, 5:0.4316, 10:0.5512, 20:0.2366
test err 1:0.2404, 3:0.3269, 5:0.3527, 10:0.3804, 20:0.1681
test ndcg 1:0.3782, 3:0.3909, 5:0.4332, 10:0.5556, 20:0.2375
test err 1:0.2356, 3:0.3280, 5:0.3516, 10:0.3798, 20:0.1687
test ndcg 1:0.3910, 3:0.3879, 5:0.4243, 10:0.5391, 20:0.2328
test err 1:0.2356, 3:0.3262, 5:0.3467, 10:0.3743, 20:0.1656
test ndcg 1:0.3782, 3:0.3829, 5:0.4169, 10:0.5301, 20:0.2270
test err 1:0.2356, 3:0.3248, 5:0.3452, 10:0.3721, 20:0.1630
test ndcg 1:0.3718, 3:0.3826, 5:0.4210, 10:0.5323, 20:0.2299
test err 1:0.2308, 3:0.3236, 5:0.3476, 10:0.3731, 20:0.1640
test ndcg 1:0.3974, 3:0.3910, 5:0.4349, 10:0.5629, 20:0.2376
test err 1:0.2404, 3:0.3341, 5:0.3582, 10:0.3855, 20:0.1721
