**************************************************Fold-1**************************************************
test ndcg 1:0.3782, 3:0.4089, 5:0.4635, 10:0.5740, 20:0.2450
test err 1:0.2260, 3:0.3287, 5:0.3590, 10:0.3802, 20:0.1702
test ndcg 1:0.4038, 3:0.4383, 5:0.5007, 10:0.5948, 20:0.2572
test err 1:0.2452, 3:0.3548, 5:0.3858, 10:0.4022, 20:0.1864
test ndcg 1:0.4359, 3:0.4772, 5:0.5311, 10:0.6087, 20:0.2727
test err 1:0.2596, 3:0.3741, 5:0.4034, 10:0.4172, 20:0.2034
test ndcg 1:0.4359, 3:0.4680, 5:0.5261, 10:0.6242, 20:0.2745
test err 1:0.2500, 3:0.3661, 5:0.3956, 10:0.4115, 20:0.2069
test ndcg 1:0.4423, 3:0.4555, 5:0.5163, 10:0.6168, 20:0.2731
test err 1:0.2548, 3:0.3506, 5:0.3808, 10:0.4002, 20:0.1959
test ndcg 1:0.3718, 3:0.4457, 5:0.5068, 10:0.6099, 20:0.2611
test err 1:0.2019, 3:0.3282, 5:0.3575, 10:0.3762, 20:0.1857
test ndcg 1:0.3718, 3:0.4357, 5:0.5027, 10:0.6003, 20:0.2590
test err 1:0.2019, 3:0.3172, 5:0.3506, 10:0.3696, 20:0.1833
test ndcg 1:0.4295, 3:0.4536, 5:0.5275, 10:0.6147, 20:0.2652
test err 1:0.2452, 3:0.3506, 5:0.3838, 10:0.4008, 20:0.1925
test ndcg 1:0.3846, 3:0.4686, 5:0.5280, 10:0.6148, 20:0.2643
test err 1:0.2115, 3:0.3402, 5:0.3730, 10:0.3882, 20:0.1876
test ndcg 1:0.4231, 3:0.5083, 5:0.5530, 10:0.6352, 20:0.2843
test err 1:0.2404, 3:0.3696, 5:0.3971, 10:0.4097, 20:0.2070
****************************************************************************************************
finish! Fold 1 ndcg 1:0.4231	3:0.5083	5:0.5530	10:0.6352	20:0.2843
finish! Fold 1 err 1:0.2404	3:0.3696	5:0.3971	10:0.4097	20:0.2070
**************************************************Fold-2**************************************************
test ndcg 1:0.3467, 3:0.3767, 5:0.4291, 10:0.5112, 20:0.3374
test err 1:0.2300, 3:0.3236, 5:0.3615, 10:0.3778, 20:0.2443
test ndcg 1:0.3600, 3:0.3790, 5:0.4324, 10:0.5121, 20:0.3405
test err 1:0.2400, 3:0.3228, 5:0.3655, 10:0.3817, 20:0.2441
test ndcg 1:0.3333, 3:0.3781, 5:0.4286, 10:0.5156, 20:0.3405
test err 1:0.2200, 3:0.3186, 5:0.3558, 10:0.3717, 20:0.2378
test ndcg 1:0.3733, 3:0.4005, 5:0.4569, 10:0.5218, 20:0.3525
test err 1:0.2400, 3:0.3427, 5:0.3780, 10:0.3895, 20:0.2530
test ndcg 1:0.3600, 3:0.3924, 5:0.4562, 10:0.5330, 20:0.3553
test err 1:0.2200, 3:0.3275, 5:0.3642, 10:0.3778, 20:0.2381
test ndcg 1:0.4000, 3:0.4078, 5:0.4758, 10:0.5342, 20:0.3480
test err 1:0.2600, 3:0.3602, 5:0.3955, 10:0.4064, 20:0.2612
test ndcg 1:0.3867, 3:0.3864, 5:0.4550, 10:0.5206, 20:0.3578
test err 1:0.2500, 3:0.3471, 5:0.3827, 10:0.3974, 20:0.2645
test ndcg 1:0.3133, 3:0.3807, 5:0.4516, 10:0.5140, 20:0.3355
test err 1:0.2050, 3:0.3253, 5:0.3595, 10:0.3708, 20:0.2298
test ndcg 1:0.3733, 3:0.3956, 5:0.4651, 10:0.5222, 20:0.3445
test err 1:0.2500, 3:0.3534, 5:0.3868, 10:0.3995, 20:0.2552
test ndcg 1:0.3467, 3:0.4009, 5:0.4635, 10:0.5290, 20:0.3612
test err 1:0.2300, 3:0.3423, 5:0.3775, 10:0.3911, 20:0.2565
****************************************************************************************************
finish! Fold 2 ndcg 1:0.4000	3:0.4078	5:0.4758	10:0.5342	20:0.3480
finish! Fold 2 err 1:0.2600	3:0.3602	5:0.3955	10:0.4064	20:0.2612
**************************************************Fold-3**************************************************
test ndcg 1:0.2020, 3:0.2151, 5:0.2900, 10:0.3694, 20:0.2315
test err 1:0.1212, 3:0.1848, 5:0.2203, 10:0.2446, 20:0.1550
test ndcg 1:0.4141, 3:0.4456, 5:0.4895, 10:0.5679, 20:0.3547
test err 1:0.2576, 3:0.3536, 5:0.3790, 10:0.3960, 20:0.2433
test ndcg 1:0.4242, 3:0.4865, 5:0.5166, 10:0.5883, 20:0.3805
test err 1:0.2652, 3:0.3749, 5:0.3943, 10:0.4107, 20:0.2655
test ndcg 1:0.4091, 3:0.4628, 5:0.5146, 10:0.5801, 20:0.3709
test err 1:0.2538, 3:0.3608, 5:0.3864, 10:0.4002, 20:0.2514
test ndcg 1:0.4192, 3:0.4738, 5:0.5084, 10:0.5795, 20:0.3717
test err 1:0.2689, 3:0.3688, 5:0.3926, 10:0.4079, 20:0.2599
test ndcg 1:0.4040, 3:0.4655, 5:0.4836, 10:0.5636, 20:0.3577
test err 1:0.2500, 3:0.3572, 5:0.3752, 10:0.3937, 20:0.2387
test ndcg 1:0.4293, 3:0.4797, 5:0.5117, 10:0.5971, 20:0.3795
test err 1:0.2614, 3:0.3688, 5:0.3944, 10:0.4118, 20:0.2583
test ndcg 1:0.4192, 3:0.4613, 5:0.5202, 10:0.5925, 20:0.3776
test err 1:0.2614, 3:0.3616, 5:0.3938, 10:0.4085, 20:0.2594
test ndcg 1:0.3939, 3:0.4627, 5:0.5012, 10:0.5898, 20:0.3646
test err 1:0.2500, 3:0.3552, 5:0.3835, 10:0.4020, 20:0.2523
