test ndcg 1:0.4358, 3:0.4457, 5:0.4567, 7:0.4750, 10:0.4909
test err 1:0.2014, 3:0.2949, 5:0.3230, 7:0.3368, 10:0.3453
test ndcg 1:0.4476, 3:0.4527, 5:0.4642, 7:0.4780, 10:0.5057
test err 1:0.1961, 3:0.2898, 5:0.3200, 7:0.3321, 10:0.3423
test ndcg 1:0.4417, 3:0.4483, 5:0.4591, 7:0.4709, 10:0.4936
test err 1:0.1988, 3:0.2949, 5:0.3216, 7:0.3344, 10:0.3431
test ndcg 1:0.4440, 3:0.4512, 5:0.4601, 7:0.4716, 10:0.4879
test err 1:0.2005, 3:0.2954, 5:0.3240, 7:0.3371, 10:0.3462
test ndcg 1:0.4782, 3:0.4641, 5:0.4811, 7:0.4879, 10:0.5080
test err 1:0.2173, 3:0.3082, 5:0.3388, 7:0.3502, 10:0.3590
test ndcg 1:0.4558, 3:0.4562, 5:0.4689, 7:0.4852, 10:0.5035
test err 1:0.2058, 3:0.3002, 5:0.3293, 7:0.3421, 10:0.3503
test ndcg 1:0.4782, 3:0.4738, 5:0.4777, 7:0.4919, 10:0.5126
test err 1:0.2173, 3:0.3113, 5:0.3388, 7:0.3507, 10:0.3607
test ndcg 1:0.4464, 3:0.4604, 5:0.4734, 7:0.4862, 10:0.5021
test err 1:0.2076, 3:0.3032, 5:0.3319, 7:0.3437, 10:0.3527
test ndcg 1:0.4582, 3:0.4562, 5:0.4693, 7:0.4874, 10:0.5063
test err 1:0.1988, 3:0.2971, 5:0.3261, 7:0.3388, 10:0.3479
test ndcg 1:0.4806, 3:0.4570, 5:0.4718, 7:0.4859, 10:0.5076
test err 1:0.2120, 3:0.3003, 5:0.3307, 7:0.3429, 10:0.3515
test ndcg 1:0.4676, 3:0.4624, 5:0.4799, 7:0.4885, 10:0.5097
test err 1:0.2164, 3:0.3060, 5:0.3366, 7:0.3482, 10:0.3574
test ndcg 1:0.4935, 3:0.4697, 5:0.4823, 7:0.4956, 10:0.5199
test err 1:0.2235, 3:0.3133, 5:0.3425, 7:0.3543, 10:0.3640
test ndcg 1:0.5041, 3:0.4716, 5:0.4794, 7:0.4990, 10:0.5164
test err 1:0.2279, 3:0.3150, 5:0.3426, 7:0.3562, 10:0.3649
test ndcg 1:0.4817, 3:0.4730, 5:0.4810, 7:0.4917, 10:0.5157
test err 1:0.2182, 3:0.3075, 5:0.3362, 7:0.3483, 10:0.3586
